,Topic,Probability,created_at,date,week_start
2426,Topic 1,0.957327181,Sat Feb 13 16:21:31 +0000 2021,2/13/21,2/7/21
2427,Topic 1,0.957287156,Wed May 05 07:00:48 +0000 2021,5/5/21,5/2/21
2428,Topic 1,0.955996678,Sat Apr 24 14:04:09 +0000 2021,4/24/21,4/18/21
2429,Topic 1,0.954516587,Wed Jan 06 12:05:34 +0000 2021,1/6/21,1/3/21
2430,Topic 1,0.954221701,Sun May 02 15:00:37 +0000 2021,5/2/21,5/2/21
2431,Topic 1,0.953622758,Wed Dec 23 18:14:39 +0000 2020,12/23/20,12/20/20
2432,Topic 1,0.952894168,Tue Mar 16 18:19:44 +0000 2021,3/16/21,3/14/21
2433,Topic 1,0.952133,Mon Mar 15 20:09:58 +0000 2021,3/15/21,3/14/21
2434,Topic 1,0.950907585,Tue Jan 05 11:53:11 +0000 2021,1/5/21,1/3/21
2435,Topic 1,0.950548461,Wed Jan 06 00:48:24 +0000 2021,1/6/21,1/3/21
2436,Topic 1,0.949420606,Mon Feb 08 18:54:42 +0000 2021,2/8/21,2/7/21
2437,Topic 1,0.949128155,Thu Mar 18 13:35:10 +0000 2021,3/18/21,3/14/21
2438,Topic 1,0.948414636,Mon Jun 14 12:39:36 +0000 2021,6/14/21,6/13/21
2439,Topic 1,0.947316768,Sun Jan 03 21:22:31 +0000 2021,1/3/21,1/3/21
2440,Topic 1,0.945107379,Sun Feb 07 13:18:40 +0000 2021,2/7/21,2/7/21
2441,Topic 1,0.944679458,Sat Jun 12 15:47:35 +0000 2021,6/12/21,6/6/21
2442,Topic 1,0.943500784,Fri Mar 19 19:50:36 +0000 2021,3/19/21,3/14/21
2443,Topic 1,0.943084508,Tue Mar 16 06:50:38 +0000 2021,3/16/21,3/14/21
2444,Topic 1,0.942415592,Sat May 01 04:16:54 +0000 2021,5/1/21,4/25/21
2445,Topic 1,0.941830737,Tue May 04 14:24:27 +0000 2021,5/4/21,5/2/21
2446,Topic 1,0.941066841,Wed May 05 12:39:27 +0000 2021,5/5/21,5/2/21
2447,Topic 1,0.940586466,Thu Apr 29 19:57:37 +0000 2021,4/29/21,4/25/21
2448,Topic 1,0.94028281,Mon Mar 15 02:12:46 +0000 2021,3/15/21,3/14/21
2449,Topic 1,0.940098943,Sun Jun 13 14:58:15 +0000 2021,6/13/21,6/13/21
2450,Topic 1,0.939370188,Fri Jul 09 22:27:35 +0000 2021,7/9/21,7/4/21
2451,Topic 1,0.938403483,Thu Jun 10 18:28:38 +0000 2021,6/10/21,6/6/21
2452,Topic 1,0.938211525,Wed Jan 06 13:50:02 +0000 2021,1/6/21,1/3/21
2453,Topic 1,0.937551641,Wed Feb 10 16:38:40 +0000 2021,2/10/21,2/7/21
2454,Topic 1,0.937443839,Mon Apr 26 18:00:49 +0000 2021,4/26/21,4/25/21
2455,Topic 1,0.9368612,Sat Apr 24 18:50:54 +0000 2021,4/24/21,4/18/21
2456,Topic 1,0.933488556,Mon Dec 28 22:17:30 +0000 2020,12/28/20,12/27/20
2457,Topic 1,0.933221267,Fri Apr 23 13:21:35 +0000 2021,4/23/21,4/18/21
2458,Topic 1,0.932989164,Mon Jun 07 18:46:51 +0000 2021,6/7/21,6/6/21
2459,Topic 1,0.930847953,Thu May 06 15:12:46 +0000 2021,5/6/21,5/2/21
2460,Topic 1,0.93026101,Mon Jun 14 11:18:54 +0000 2021,6/14/21,6/13/21
2461,Topic 1,0.930180225,Wed Mar 17 16:15:11 +0000 2021,3/17/21,3/14/21
2462,Topic 1,0.930118273,Thu Apr 29 11:24:16 +0000 2021,4/29/21,4/25/21
2463,Topic 1,0.928445035,Mon May 03 06:25:46 +0000 2021,5/3/21,5/2/21
2464,Topic 1,0.928286228,Mon May 03 16:10:56 +0000 2021,5/3/21,5/2/21
2465,Topic 1,0.927441123,Wed Mar 17 01:42:02 +0000 2021,3/17/21,3/14/21
2466,Topic 1,0.927218018,Tue May 04 17:16:35 +0000 2021,5/4/21,5/2/21
2467,Topic 1,0.92719443,Tue Feb 09 15:24:54 +0000 2021,2/9/21,2/7/21
2468,Topic 1,0.926932988,Mon Jun 07 17:38:37 +0000 2021,6/7/21,6/6/21
2469,Topic 1,0.926766798,Fri Feb 12 00:22:23 +0000 2021,2/12/21,2/7/21
2470,Topic 1,0.92518575,Wed Jan 06 23:57:15 +0000 2021,1/6/21,1/3/21
2471,Topic 1,0.925016545,Thu Apr 29 05:49:03 +0000 2021,4/29/21,4/25/21
2472,Topic 1,0.925016545,Tue May 04 22:51:54 +0000 2021,5/4/21,5/2/21
2473,Topic 1,0.925016545,Wed Jan 06 08:35:31 +0000 2021,1/6/21,1/3/21
2474,Topic 1,0.925016545,Tue Jan 05 00:46:29 +0000 2021,1/5/21,1/3/21
2475,Topic 1,0.925016545,Tue May 04 03:50:45 +0000 2021,5/4/21,5/2/21
2476,Topic 1,0.925016545,Thu May 06 19:48:47 +0000 2021,5/6/21,5/2/21
2477,Topic 1,0.925016545,Mon Mar 15 23:35:21 +0000 2021,3/15/21,3/14/21
2478,Topic 1,0.924567035,Sun Mar 21 15:00:45 +0000 2021,3/21/21,3/21/21
2479,Topic 1,0.923999259,Fri Jul 09 20:44:02 +0000 2021,7/9/21,7/4/21
2480,Topic 1,0.923100809,Thu Jul 08 22:29:44 +0000 2021,7/8/21,7/4/21
2481,Topic 1,0.923092555,Sat Jan 02 19:50:27 +0000 2021,1/2/21,12/27/20
2482,Topic 1,0.92295317,Fri Dec 25 06:11:59 +0000 2020,12/25/20,12/20/20
2483,Topic 1,0.922505256,Tue Dec 29 03:28:44 +0000 2020,12/29/20,12/27/20
2484,Topic 1,0.922144211,Mon Mar 15 21:52:34 +0000 2021,3/15/21,3/14/21
2485,Topic 1,0.919659337,Thu May 06 18:17:32 +0000 2021,5/6/21,5/2/21
2486,Topic 1,0.919380764,Sat Jan 02 19:37:09 +0000 2021,1/2/21,12/27/20
2487,Topic 1,0.919271038,Sun Jan 03 17:36:52 +0000 2021,1/3/21,1/3/21
2488,Topic 1,0.918791662,Mon Dec 28 22:54:49 +0000 2020,12/28/20,12/27/20
2489,Topic 1,0.915824386,Thu Jun 10 19:42:10 +0000 2021,6/10/21,6/6/21
2490,Topic 1,0.915600406,Sun Mar 21 20:52:36 +0000 2021,3/21/21,3/21/21
2491,Topic 1,0.915238298,Wed Mar 17 03:31:11 +0000 2021,3/17/21,3/14/21
2492,Topic 1,0.914498216,Sat Dec 26 21:05:25 +0000 2020,12/26/20,12/20/20
2493,Topic 1,0.91423519,Tue Apr 27 03:35:55 +0000 2021,4/27/21,4/25/21
2494,Topic 1,0.913544192,Thu May 06 17:48:53 +0000 2021,5/6/21,5/2/21
2495,Topic 1,0.913492857,Tue Mar 16 18:21:25 +0000 2021,3/16/21,3/14/21
2496,Topic 1,0.91330237,Fri Apr 23 23:29:16 +0000 2021,4/23/21,4/18/21
2497,Topic 1,0.913024472,Wed Apr 28 04:18:27 +0000 2021,4/28/21,4/25/21
2498,Topic 1,0.912633439,Sun Mar 21 14:28:28 +0000 2021,3/21/21,3/21/21
2499,Topic 1,0.91201812,Mon Mar 15 09:25:11 +0000 2021,3/15/21,3/14/21
2500,Topic 1,0.911741252,Thu Dec 31 14:12:31 +0000 2020,12/31/20,12/27/20
2501,Topic 1,0.91033778,Wed May 05 19:43:44 +0000 2021,5/5/21,5/2/21
2502,Topic 1,0.909457857,Mon Apr 26 16:11:01 +0000 2021,4/26/21,4/25/21
2503,Topic 1,0.908829081,Thu Feb 11 22:09:25 +0000 2021,2/11/21,2/7/21
2504,Topic 1,0.908763552,Thu Apr 29 19:38:28 +0000 2021,4/29/21,4/25/21
2505,Topic 1,0.908298162,Thu Dec 31 04:56:25 +0000 2020,12/31/20,12/27/20
2506,Topic 1,0.907952085,Thu Dec 31 07:29:50 +0000 2020,12/31/20,12/27/20
2507,Topic 1,0.906924547,Mon Jun 07 19:53:37 +0000 2021,6/7/21,6/6/21
2508,Topic 1,0.905504129,Mon Apr 26 09:21:22 +0000 2021,4/26/21,4/25/21
2509,Topic 1,0.905488704,Wed Apr 28 20:45:15 +0000 2021,4/28/21,4/25/21
2510,Topic 1,0.904701521,Tue Mar 16 19:10:32 +0000 2021,3/16/21,3/14/21
2511,Topic 1,0.904309915,Sat May 01 09:40:44 +0000 2021,5/1/21,4/25/21
2512,Topic 1,0.904205776,Sun Feb 14 23:37:45 +0000 2021,2/14/21,2/14/21
2513,Topic 1,0.904205776,Tue Jan 05 17:03:07 +0000 2021,1/5/21,1/3/21
2514,Topic 1,0.90336372,Wed Jan 06 18:57:30 +0000 2021,1/6/21,1/3/21
2515,Topic 1,0.902603014,Sun Jan 03 13:42:56 +0000 2021,1/3/21,1/3/21
2516,Topic 1,0.90237816,Wed May 05 11:52:27 +0000 2021,5/5/21,5/2/21
2517,Topic 1,0.902350908,Thu Jun 10 04:22:32 +0000 2021,6/10/21,6/6/21
2518,Topic 1,0.902159979,Sat Mar 20 11:46:01 +0000 2021,3/20/21,3/14/21
2519,Topic 1,0.901895127,Sat Jan 02 10:07:25 +0000 2021,1/2/21,12/27/20
2520,Topic 1,0.901793357,Sat Jun 12 12:31:44 +0000 2021,6/12/21,6/6/21
2521,Topic 1,0.901080587,Sun Jun 13 13:07:20 +0000 2021,6/13/21,6/13/21
2522,Topic 1,0.900492467,Mon Jun 14 04:17:40 +0000 2021,6/14/21,6/13/21
2523,Topic 1,0.898030365,Wed Mar 17 18:58:12 +0000 2021,3/17/21,3/14/21
2524,Topic 1,0.89688594,Sun Apr 25 16:51:25 +0000 2021,4/25/21,4/25/21
2525,Topic 1,0.896636955,Fri Mar 19 21:20:47 +0000 2021,3/19/21,3/14/21
2526,Topic 1,0.896426851,Mon Jun 14 18:55:50 +0000 2021,6/14/21,6/13/21
2527,Topic 1,0.895243175,Wed Mar 17 20:41:09 +0000 2021,3/17/21,3/14/21
2528,Topic 1,0.893334505,Mon Mar 22 17:55:41 +0000 2021,3/22/21,3/21/21
2529,Topic 1,0.893211101,Sat May 01 14:57:29 +0000 2021,5/1/21,4/25/21
2530,Topic 1,0.892938677,Wed Feb 10 13:53:32 +0000 2021,2/10/21,2/7/21
2531,Topic 1,0.892373257,Thu May 06 17:18:49 +0000 2021,5/6/21,5/2/21
2532,Topic 1,0.892208508,Sun Apr 25 15:03:15 +0000 2021,4/25/21,4/25/21
2533,Topic 1,0.89194432,Thu Dec 24 18:44:37 +0000 2020,12/24/20,12/20/20
2534,Topic 1,0.891936893,Thu Apr 29 10:53:15 +0000 2021,4/29/21,4/25/21
2535,Topic 1,0.891249937,Tue May 04 19:30:16 +0000 2021,5/4/21,5/2/21
2536,Topic 1,0.891133515,Mon May 03 00:09:46 +0000 2021,5/3/21,5/2/21
2537,Topic 1,0.890006242,Tue Jan 05 19:10:13 +0000 2021,1/5/21,1/3/21
2538,Topic 1,0.888820816,Fri Dec 25 15:13:55 +0000 2020,12/25/20,12/20/20
2539,Topic 1,0.887020317,Fri Apr 23 14:49:22 +0000 2021,4/23/21,4/18/21
2540,Topic 1,0.885795869,Wed Dec 30 13:16:19 +0000 2020,12/30/20,12/27/20
2541,Topic 1,0.88546665,Fri Jul 09 12:54:37 +0000 2021,7/9/21,7/4/21
2542,Topic 1,0.885014706,Wed Mar 17 00:11:28 +0000 2021,3/17/21,3/14/21
2543,Topic 1,0.884829821,Fri Jul 09 10:49:29 +0000 2021,7/9/21,7/4/21
2544,Topic 1,0.883668682,Mon Mar 15 02:46:33 +0000 2021,3/15/21,3/14/21
2545,Topic 1,0.883017281,Thu Apr 29 11:34:23 +0000 2021,4/29/21,4/25/21
2546,Topic 1,0.882648009,Tue Apr 27 05:57:56 +0000 2021,4/27/21,4/25/21
2547,Topic 1,0.881068357,Sat May 01 23:30:37 +0000 2021,5/1/21,4/25/21
2548,Topic 1,0.880808171,Sun Feb 14 12:46:10 +0000 2021,2/14/21,2/14/21
2549,Topic 1,0.879900212,Sun Feb 07 03:48:57 +0000 2021,2/7/21,2/7/21
2550,Topic 1,0.879135086,Sat May 01 13:53:16 +0000 2021,5/1/21,4/25/21
2551,Topic 1,0.8788647,Mon Jan 04 22:27:35 +0000 2021,1/4/21,1/3/21
2552,Topic 1,0.878552505,Sun Dec 27 16:00:48 +0000 2020,12/27/20,12/27/20
2553,Topic 1,0.877807758,Fri Feb 12 21:57:13 +0000 2021,2/12/21,2/7/21
2554,Topic 1,0.876778637,Sat Jun 12 02:30:54 +0000 2021,6/12/21,6/6/21
2555,Topic 1,0.876387812,Mon Mar 22 22:14:59 +0000 2021,3/22/21,3/21/21
2556,Topic 1,0.875331535,Wed Dec 30 06:12:36 +0000 2020,12/30/20,12/27/20
2557,Topic 1,0.874742549,Sat Jan 02 18:30:53 +0000 2021,1/2/21,12/27/20
2558,Topic 1,0.873963592,Sun Mar 21 17:55:33 +0000 2021,3/21/21,3/21/21
2559,Topic 1,0.873903666,Tue May 04 13:28:14 +0000 2021,5/4/21,5/2/21
2560,Topic 1,0.873500478,Sun Jun 13 00:46:21 +0000 2021,6/13/21,6/13/21
2561,Topic 1,0.87346444,Mon Mar 22 16:15:32 +0000 2021,3/22/21,3/21/21
2562,Topic 1,0.873396742,Mon Jan 04 12:22:50 +0000 2021,1/4/21,1/3/21
2563,Topic 1,0.873301326,Tue May 04 11:56:45 +0000 2021,5/4/21,5/2/21
2564,Topic 1,0.870755795,Fri Jun 11 13:29:31 +0000 2021,6/11/21,6/6/21
2565,Topic 1,0.87036667,Thu Mar 18 13:34:38 +0000 2021,3/18/21,3/14/21
2566,Topic 1,0.868921497,Mon Dec 28 20:10:25 +0000 2020,12/28/20,12/27/20
2567,Topic 1,0.868798794,Mon May 03 08:48:41 +0000 2021,5/3/21,5/2/21
2568,Topic 1,0.868550188,Mon Feb 08 19:30:50 +0000 2021,2/8/21,2/7/21
2569,Topic 1,0.868267123,Wed Mar 17 11:28:59 +0000 2021,3/17/21,3/14/21
2570,Topic 1,0.867063456,Thu May 06 23:42:22 +0000 2021,5/6/21,5/2/21
2571,Topic 1,0.865680031,Mon Jan 04 20:09:28 +0000 2021,1/4/21,1/3/21
2572,Topic 1,0.865582627,Sat Jan 02 18:08:50 +0000 2021,1/2/21,12/27/20
2573,Topic 1,0.864972632,Mon Dec 28 02:20:56 +0000 2020,12/28/20,12/27/20
2574,Topic 1,0.864271268,Sat Jun 12 08:51:06 +0000 2021,6/12/21,6/6/21
2575,Topic 1,0.862714341,Wed Jan 06 01:28:49 +0000 2021,1/6/21,1/3/21
2576,Topic 1,0.862548289,Sun Mar 21 12:22:28 +0000 2021,3/21/21,3/21/21
2577,Topic 1,0.862527997,Thu Apr 29 23:59:32 +0000 2021,4/29/21,4/25/21
2578,Topic 1,0.862366398,Tue Dec 29 09:27:25 +0000 2020,12/29/20,12/27/20
2579,Topic 1,0.862009513,Wed Apr 28 22:13:44 +0000 2021,4/28/21,4/25/21
2580,Topic 1,0.861871503,Fri Apr 23 17:08:59 +0000 2021,4/23/21,4/18/21
2581,Topic 1,0.861496656,Sun Jun 13 22:08:41 +0000 2021,6/13/21,6/13/21
2582,Topic 1,0.861440432,Tue Feb 09 23:13:42 +0000 2021,2/9/21,2/7/21
2583,Topic 1,0.861195855,Mon Mar 15 02:46:35 +0000 2021,3/15/21,3/14/21
2584,Topic 1,0.860654472,Thu Dec 31 06:27:43 +0000 2020,12/31/20,12/27/20
2585,Topic 1,0.860445902,Wed Apr 28 11:18:17 +0000 2021,4/28/21,4/25/21
2586,Topic 1,0.860254734,Sat Apr 24 17:59:44 +0000 2021,4/24/21,4/18/21
2587,Topic 1,0.859751409,Fri Jun 11 05:33:07 +0000 2021,6/11/21,6/6/21
2588,Topic 1,0.859714432,Tue Dec 29 01:54:49 +0000 2020,12/29/20,12/27/20
2589,Topic 1,0.859619453,Fri Feb 12 17:20:11 +0000 2021,2/12/21,2/7/21
2590,Topic 1,0.859264793,Mon Mar 15 20:42:18 +0000 2021,3/15/21,3/14/21
2591,Topic 1,0.858315765,Fri Apr 30 22:37:14 +0000 2021,4/30/21,4/25/21
2592,Topic 1,0.854304442,Tue Feb 09 10:09:22 +0000 2021,2/9/21,2/7/21
2593,Topic 1,0.852586246,Fri Jun 11 18:52:34 +0000 2021,6/11/21,6/6/21
2594,Topic 1,0.85196175,Tue Feb 09 16:19:42 +0000 2021,2/9/21,2/7/21
2595,Topic 1,0.851730348,Sun Feb 07 11:57:28 +0000 2021,2/7/21,2/7/21
2596,Topic 1,0.848622483,Mon Dec 28 13:01:50 +0000 2020,12/28/20,12/27/20
2597,Topic 1,0.848249453,Sat Jun 12 03:35:49 +0000 2021,6/12/21,6/6/21
2598,Topic 1,0.848093933,Wed Jan 06 20:28:16 +0000 2021,1/6/21,1/3/21
2599,Topic 1,0.848086708,Sun Jun 13 12:40:20 +0000 2021,6/13/21,6/13/21
2600,Topic 1,0.846072454,Sun Jan 03 04:03:22 +0000 2021,1/3/21,1/3/21
2601,Topic 1,0.844249229,Tue Mar 16 05:27:20 +0000 2021,3/16/21,3/14/21
2602,Topic 1,0.843428301,Wed Mar 17 20:15:48 +0000 2021,3/17/21,3/14/21
2603,Topic 1,0.842495639,Mon Apr 26 14:20:46 +0000 2021,4/26/21,4/25/21
2604,Topic 1,0.84047343,Wed Jun 09 19:35:10 +0000 2021,6/9/21,6/6/21
2605,Topic 1,0.840263366,Sun Jan 03 12:44:46 +0000 2021,1/3/21,1/3/21
2606,Topic 1,0.838949959,Mon Dec 28 05:42:08 +0000 2020,12/28/20,12/27/20
2607,Topic 1,0.837834401,Sun Feb 07 13:11:31 +0000 2021,2/7/21,2/7/21
2608,Topic 1,0.83753655,Wed Dec 23 23:25:03 +0000 2020,12/23/20,12/20/20
2609,Topic 1,0.837193202,Tue May 04 09:18:38 +0000 2021,5/4/21,5/2/21
2610,Topic 1,0.836759011,Sun Apr 25 17:53:10 +0000 2021,4/25/21,4/25/21
2611,Topic 1,0.836363049,Thu Apr 29 09:34:38 +0000 2021,4/29/21,4/25/21
2612,Topic 1,0.834627701,Tue Jan 05 08:54:09 +0000 2021,1/5/21,1/3/21
2613,Topic 1,0.834413862,Thu May 06 14:29:24 +0000 2021,5/6/21,5/2/21
2614,Topic 1,0.834177773,Tue Mar 16 08:00:15 +0000 2021,3/16/21,3/14/21
2615,Topic 1,0.831362785,Fri Dec 25 11:53:34 +0000 2020,12/25/20,12/20/20
2616,Topic 1,0.831154032,Mon Mar 15 19:56:36 +0000 2021,3/15/21,3/14/21
2617,Topic 1,0.829680456,Wed Mar 17 17:04:54 +0000 2021,3/17/21,3/14/21
2618,Topic 1,0.828817507,Mon Mar 15 15:55:20 +0000 2021,3/15/21,3/14/21
2619,Topic 1,0.827918417,Tue Jun 08 19:25:12 +0000 2021,6/8/21,6/6/21
2620,Topic 1,0.827256395,Thu May 06 19:53:04 +0000 2021,5/6/21,5/2/21
2621,Topic 1,0.826186289,Mon Mar 15 21:44:03 +0000 2021,3/15/21,3/14/21
2622,Topic 1,0.825690902,Tue Feb 09 13:11:50 +0000 2021,2/9/21,2/7/21
2623,Topic 1,0.824636871,Mon Jun 14 21:51:26 +0000 2021,6/14/21,6/13/21
2624,Topic 1,0.824372282,Tue Dec 29 15:19:50 +0000 2020,12/29/20,12/27/20
2625,Topic 1,0.824111984,Wed Mar 17 20:23:57 +0000 2021,3/17/21,3/14/21
2626,Topic 1,0.823384029,Wed Feb 10 13:34:55 +0000 2021,2/10/21,2/7/21
2627,Topic 1,0.822432464,Mon Jan 04 23:11:36 +0000 2021,1/4/21,1/3/21
2628,Topic 1,0.821349133,Thu Apr 29 23:26:36 +0000 2021,4/29/21,4/25/21
2629,Topic 1,0.820432396,Tue Feb 09 23:25:06 +0000 2021,2/9/21,2/7/21
2630,Topic 1,0.819617061,Tue Apr 27 03:47:28 +0000 2021,4/27/21,4/25/21
2631,Topic 1,0.818985224,Mon Mar 15 15:43:35 +0000 2021,3/15/21,3/14/21
2632,Topic 1,0.818882204,Mon Mar 22 16:11:56 +0000 2021,3/22/21,3/21/21
2633,Topic 1,0.818329242,Thu Mar 18 21:30:10 +0000 2021,3/18/21,3/14/21
2634,Topic 1,0.818329242,Sat May 01 03:48:47 +0000 2021,5/1/21,4/25/21
2635,Topic 1,0.817944941,Mon May 03 16:54:25 +0000 2021,5/3/21,5/2/21
2636,Topic 1,0.816977911,Sat Feb 13 19:18:54 +0000 2021,2/13/21,2/7/21
2637,Topic 1,0.816446134,Tue Jun 08 07:23:04 +0000 2021,6/8/21,6/6/21
2638,Topic 1,0.816013719,Thu Mar 18 11:46:15 +0000 2021,3/18/21,3/14/21
2639,Topic 1,0.815396883,Sat Apr 24 07:50:17 +0000 2021,4/24/21,4/18/21
2640,Topic 1,0.815307194,Wed Apr 28 12:47:01 +0000 2021,4/28/21,4/25/21
2641,Topic 1,0.815179522,Thu Dec 31 12:15:12 +0000 2020,12/31/20,12/27/20
2642,Topic 1,0.814930662,Sun Jan 03 14:42:41 +0000 2021,1/3/21,1/3/21
2643,Topic 1,0.811774735,Sun Mar 21 16:00:51 +0000 2021,3/21/21,3/21/21
2644,Topic 1,0.811379507,Mon May 03 18:07:55 +0000 2021,5/3/21,5/2/21
2645,Topic 1,0.810999859,Fri Mar 19 17:37:46 +0000 2021,3/19/21,3/14/21
2646,Topic 1,0.810707416,Wed Jan 06 01:53:11 +0000 2021,1/6/21,1/3/21
2647,Topic 1,0.810278308,Thu Mar 18 15:06:33 +0000 2021,3/18/21,3/14/21
2648,Topic 1,0.809854962,Tue Jun 08 19:17:33 +0000 2021,6/8/21,6/6/21
2649,Topic 1,0.809617671,Thu Mar 18 13:52:08 +0000 2021,3/18/21,3/14/21
2650,Topic 1,0.809595316,Sun Feb 07 18:52:18 +0000 2021,2/7/21,2/7/21
2651,Topic 1,0.809284123,Fri Jul 09 14:26:23 +0000 2021,7/9/21,7/4/21
2652,Topic 1,0.807866186,Sat May 01 08:29:09 +0000 2021,5/1/21,4/25/21
2653,Topic 1,0.806521438,Fri Jan 01 20:33:12 +0000 2021,1/1/21,12/27/20
2654,Topic 1,0.805875286,Wed Jan 06 14:07:43 +0000 2021,1/6/21,1/3/21
2655,Topic 1,0.804833576,Sun Jan 03 00:01:57 +0000 2021,1/3/21,1/3/21
2656,Topic 1,0.804802551,Sat Apr 24 03:03:39 +0000 2021,4/24/21,4/18/21
2657,Topic 1,0.804802551,Thu Feb 11 22:58:54 +0000 2021,2/11/21,2/7/21
2658,Topic 1,0.804536326,Mon Jan 04 15:50:18 +0000 2021,1/4/21,1/3/21
2659,Topic 1,0.803736289,Fri Apr 23 04:14:48 +0000 2021,4/23/21,4/18/21
2660,Topic 1,0.803354819,Mon May 03 06:10:55 +0000 2021,5/3/21,5/2/21
2661,Topic 1,0.803221887,Fri Jan 01 14:44:50 +0000 2021,1/1/21,12/27/20
2662,Topic 1,0.800819114,Thu Dec 24 04:21:50 +0000 2020,12/24/20,12/20/20
2663,Topic 1,0.800370183,Wed Jan 06 11:07:24 +0000 2021,1/6/21,1/3/21
2664,Topic 1,0.799519159,Wed Feb 10 22:10:30 +0000 2021,2/10/21,2/7/21
2665,Topic 1,0.799100072,Wed Feb 10 00:23:32 +0000 2021,2/10/21,2/7/21
2666,Topic 1,0.798609464,Sun Feb 14 10:00:29 +0000 2021,2/14/21,2/14/21
2667,Topic 1,0.797659412,Tue Feb 09 17:09:31 +0000 2021,2/9/21,2/7/21
2668,Topic 1,0.796917762,Tue Feb 09 12:56:55 +0000 2021,2/9/21,2/7/21
2669,Topic 1,0.796415236,Mon Jan 04 12:37:38 +0000 2021,1/4/21,1/3/21
2670,Topic 1,0.79214061,Sun May 02 15:53:00 +0000 2021,5/2/21,5/2/21
2671,Topic 1,0.791884357,Fri Mar 19 16:02:13 +0000 2021,3/19/21,3/14/21
2672,Topic 1,0.79108124,Mon Dec 28 20:55:22 +0000 2020,12/28/20,12/27/20
2673,Topic 1,0.790773587,Wed May 05 10:35:57 +0000 2021,5/5/21,5/2/21
2674,Topic 1,0.790638244,Tue Feb 09 05:17:14 +0000 2021,2/9/21,2/7/21
2675,Topic 1,0.790131832,Thu Mar 18 14:43:05 +0000 2021,3/18/21,3/14/21
2676,Topic 1,0.789616985,Thu May 06 00:57:10 +0000 2021,5/6/21,5/2/21
2677,Topic 1,0.789487976,Tue May 04 23:38:05 +0000 2021,5/4/21,5/2/21
2678,Topic 1,0.788979242,Tue Jan 05 03:05:08 +0000 2021,1/5/21,1/3/21
2679,Topic 1,0.78887,Thu Dec 31 12:18:47 +0000 2020,12/31/20,12/27/20
2680,Topic 1,0.788434036,Thu Feb 11 20:00:13 +0000 2021,2/11/21,2/7/21
2681,Topic 1,0.788200157,Sun Jun 13 23:58:35 +0000 2021,6/13/21,6/13/21
2682,Topic 1,0.787925515,Wed Jun 09 14:23:09 +0000 2021,6/9/21,6/6/21
2683,Topic 1,0.786102,Fri Mar 19 05:30:08 +0000 2021,3/19/21,3/14/21
2684,Topic 1,0.785445,Tue May 04 22:55:27 +0000 2021,5/4/21,5/2/21
2685,Topic 1,0.785244311,Thu May 06 03:41:41 +0000 2021,5/6/21,5/2/21
2686,Topic 1,0.783519764,Thu Feb 11 17:59:53 +0000 2021,2/11/21,2/7/21
2687,Topic 1,0.783249338,Wed May 05 22:46:31 +0000 2021,5/5/21,5/2/21
2688,Topic 1,0.782922531,Sat Feb 13 23:39:01 +0000 2021,2/13/21,2/7/21
2689,Topic 1,0.782865501,Fri Mar 19 18:03:04 +0000 2021,3/19/21,3/14/21
2690,Topic 1,0.782767078,Sun Mar 21 15:09:32 +0000 2021,3/21/21,3/21/21
2691,Topic 1,0.782541621,Thu Apr 29 16:52:43 +0000 2021,4/29/21,4/25/21
2692,Topic 1,0.781140264,Thu Jul 08 20:13:12 +0000 2021,7/8/21,7/4/21
2693,Topic 1,0.780490966,Mon Jun 14 21:39:14 +0000 2021,6/14/21,6/13/21
2694,Topic 1,0.780272771,Wed May 05 15:46:14 +0000 2021,5/5/21,5/2/21
2695,Topic 1,0.779439419,Tue Jan 05 14:14:17 +0000 2021,1/5/21,1/3/21
2696,Topic 1,0.778983329,Mon Mar 15 15:20:59 +0000 2021,3/15/21,3/14/21
2697,Topic 1,0.778638045,Wed May 05 18:36:39 +0000 2021,5/5/21,5/2/21
2698,Topic 1,0.777471849,Wed Dec 30 08:42:41 +0000 2020,12/30/20,12/27/20
2699,Topic 1,0.77685884,Wed May 05 23:45:52 +0000 2021,5/5/21,5/2/21
2700,Topic 1,0.776164359,Tue Dec 29 15:18:28 +0000 2020,12/29/20,12/27/20
2701,Topic 1,0.776092373,Mon Jun 07 16:45:46 +0000 2021,6/7/21,6/6/21
2702,Topic 1,0.775967802,Thu May 06 22:26:16 +0000 2021,5/6/21,5/2/21
2703,Topic 1,0.775244887,Sun Dec 27 20:26:18 +0000 2020,12/27/20,12/27/20
2704,Topic 1,0.774827206,Tue Jan 05 16:29:26 +0000 2021,1/5/21,1/3/21
2705,Topic 1,0.774698842,Fri Apr 30 15:37:28 +0000 2021,4/30/21,4/25/21
2706,Topic 1,0.774057155,Wed May 05 16:46:26 +0000 2021,5/5/21,5/2/21
2707,Topic 1,0.773449997,Tue May 04 22:05:53 +0000 2021,5/4/21,5/2/21
2708,Topic 1,0.772830614,Sat May 01 21:36:50 +0000 2021,5/1/21,4/25/21
2709,Topic 1,0.772525854,Mon Jun 14 12:24:52 +0000 2021,6/14/21,6/13/21
2710,Topic 1,0.772240414,Tue May 04 22:57:33 +0000 2021,5/4/21,5/2/21
2711,Topic 1,0.769989994,Wed May 05 01:08:30 +0000 2021,5/5/21,5/2/21
2712,Topic 1,0.767875516,Tue Mar 16 13:09:18 +0000 2021,3/16/21,3/14/21
